age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,admin.,married,university.degree,no,yes,no,cellular,nov,fri,358,4,999,0,nonexistent,no
56,retired,married,high.school,no,yes,yes,cellular,jul,fri,308,2,999,0,nonexistent,yes
31,services,single,high.school,no,no,no,cellular,jul,thu,16,35,999,0,nonexistent,no
40,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,128,3,999,0,nonexistent,no
47,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,72,6,6,1,success,no
37,management,single,university.degree,no,no,no,cellular,may,tue,107,1,999,1,failure,no
57,retired,married,university.degree,no,yes,no,telephone,may,tue,768,1,999,0,nonexistent,no
37,blue-collar,single,professional.course,no,no,no,cellular,aug,wed,94,3,999,0,nonexistent,no
52,self-employed,single,basic.4y,unknown,yes,no,telephone,may,thu,61,1,999,0,nonexistent,no
34,admin.,single,university.degree,no,no,yes,cellular,aug,fri,78,3,999,0,nonexistent,no
43,services,married,high.school,no,no,yes,telephone,may,tue,262,1,999,0,nonexistent,no
34,blue-collar,single,unknown,no,no,no,cellular,mar,fri,98,2,999,0,nonexistent,no
49,admin.,married,university.degree,no,no,no,cellular,nov,tue,163,1,999,1,failure,no
25,admin.,single,high.school,no,yes,no,telephone,jun,wed,54,3,999,0,nonexistent,no
38,services,married,high.school,no,no,yes,cellular,jul,thu,74,1,999,0,nonexistent,no
40,unemployed,divorced,high.school,no,no,yes,telephone,jun,thu,257,1,999,0,nonexistent,no
31,technician,single,university.degree,no,no,no,cellular,nov,tue,259,1,999,1,failure,no
29,technician,married,professional.course,no,no,no,telephone,may,tue,64,1,999,0,nonexistent,no
57,admin.,married,university.degree,no,yes,no,cellular,jul,thu,73,10,999,0,nonexistent,no
38,management,married,university.degree,no,no,no,cellular,may,fri,525,1,999,0,nonexistent,no
48,admin.,single,university.degree,no,yes,no,cellular,nov,wed,210,2,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,aug,wed,823,1,999,0,nonexistent,yes
30,self-employed,married,university.degree,no,yes,no,telephone,sep,mon,103,2,999,0,nonexistent,no
52,retired,divorced,basic.4y,unknown,yes,yes,telephone,jun,thu,26,2,999,0,nonexistent,no
34,services,divorced,high.school,no,no,no,cellular,may,fri,66,1,999,0,nonexistent,no
60,blue-collar,married,basic.4y,no,yes,no,cellular,nov,tue,347,2,4,1,success,no
37,technician,married,professional.course,no,no,no,telephone,jun,thu,96,1,999,0,nonexistent,no
47,technician,divorced,high.school,no,yes,no,cellular,aug,wed,56,5,999,0,nonexistent,no
57,admin.,married,unknown,no,yes,no,cellular,dec,wed,391,2,999,0,nonexistent,yes
28,admin.,married,university.degree,no,yes,no,cellular,aug,mon,226,3,999,1,failure,no
61,admin.,married,university.degree,unknown,yes,no,cellular,jun,wed,1076,2,999,0,nonexistent,yes
33,admin.,married,university.degree,no,yes,no,cellular,may,tue,165,1,999,1,failure,yes
36,technician,married,professional.course,no,no,no,telephone,jun,wed,183,9,999,0,nonexistent,no
53,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,9,4,999,0,nonexistent,no
36,blue-collar,married,unknown,no,no,no,telephone,may,wed,837,2,999,0,nonexistent,no
31,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,464,1,999,0,nonexistent,no
44,management,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,73,2,999,0,nonexistent,no
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,271,1,999,0,nonexistent,no
32,technician,single,university.degree,no,yes,yes,cellular,aug,wed,93,2,999,0,nonexistent,no
44,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,73,3,999,0,nonexistent,no
29,management,single,university.degree,no,yes,no,cellular,may,fri,468,2,999,1,failure,no
37,management,divorced,unknown,no,no,yes,cellular,nov,mon,74,1,999,1,failure,no
48,retired,married,basic.4y,unknown,no,yes,cellular,jul,mon,780,2,999,0,nonexistent,no
33,services,single,university.degree,no,yes,no,cellular,oct,mon,252,2,3,2,success,yes
38,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,258,1,999,0,nonexistent,no
41,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,197,3,999,0,nonexistent,no
57,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,381,3,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,15,3,999,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,210,1,999,0,nonexistent,no
50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,82,2,999,0,nonexistent,no
49,management,married,university.degree,no,no,no,cellular,apr,thu,289,1,999,1,failure,no
28,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,549,1,999,0,nonexistent,no
53,admin.,single,unknown,unknown,no,no,cellular,jul,tue,183,1,999,0,nonexistent,no
52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,139,2,6,1,success,no
35,admin.,single,professional.course,unknown,yes,no,telephone,may,tue,352,4,999,0,nonexistent,no
65,technician,married,professional.course,no,no,no,cellular,sep,thu,263,1,999,0,nonexistent,no
26,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,77,3,999,0,nonexistent,no
56,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,123,3,999,0,nonexistent,no
39,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,150,4,999,0,nonexistent,no
23,admin.,single,high.school,no,yes,no,cellular,jul,mon,34,3,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,aug,thu,159,2,999,0,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,aug,thu,789,1,999,0,nonexistent,no
50,management,married,university.degree,no,no,no,cellular,jul,thu,650,1,999,0,nonexistent,no
52,management,married,professional.course,no,unknown,unknown,telephone,may,fri,135,2,999,0,nonexistent,no
58,retired,divorced,university.degree,no,yes,no,telephone,may,mon,83,4,999,0,nonexistent,no
37,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,75,1,999,0,nonexistent,no
34,admin.,single,university.degree,no,no,no,cellular,nov,thu,169,1,7,2,success,yes
54,technician,married,professional.course,no,yes,no,telephone,may,wed,150,3,999,0,nonexistent,no
60,admin.,married,university.degree,no,no,no,cellular,aug,mon,133,1,999,0,nonexistent,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,219,1,999,0,nonexistent,no
34,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,234,1,999,1,failure,no
30,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,32,3,999,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,226,2,999,0,nonexistent,no
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,164,3,999,0,nonexistent,no
34,technician,married,high.school,no,no,no,cellular,may,mon,347,1,999,1,failure,no
30,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,104,1,999,1,failure,no
31,technician,married,basic.6y,no,yes,no,telephone,nov,thu,51,8,999,1,failure,no
41,services,married,high.school,no,yes,no,cellular,may,wed,314,2,999,0,nonexistent,yes
48,admin.,married,university.degree,no,no,no,cellular,nov,thu,298,2,999,0,nonexistent,no
21,student,single,high.school,no,no,no,cellular,oct,mon,328,1,999,0,nonexistent,yes
42,admin.,married,unknown,no,no,no,telephone,may,tue,221,1,999,0,nonexistent,no
38,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,226,1,999,0,nonexistent,no
42,self-employed,married,university.degree,no,yes,no,telephone,may,mon,1002,5,999,0,nonexistent,no
40,technician,married,professional.course,unknown,yes,no,telephone,may,thu,105,1,999,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,telephone,jun,tue,286,2,999,0,nonexistent,no
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,230,1,999,0,nonexistent,no
37,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,26,14,999,0,nonexistent,no
38,blue-collar,single,high.school,no,no,no,cellular,mar,wed,141,1,999,1,failure,yes
52,management,divorced,university.degree,no,no,no,cellular,nov,mon,578,1,999,0,nonexistent,no
44,technician,single,professional.course,no,yes,no,cellular,aug,fri,95,3,999,0,nonexistent,no
38,technician,single,high.school,no,no,no,telephone,may,wed,152,1,999,0,nonexistent,no
24,services,single,high.school,no,yes,no,telephone,jun,wed,453,1,999,0,nonexistent,no
32,technician,single,professional.course,no,yes,yes,cellular,jul,thu,234,1,999,0,nonexistent,no
32,services,married,high.school,no,no,no,telephone,may,tue,162,1,999,0,nonexistent,no
44,services,married,unknown,no,no,yes,cellular,jun,mon,151,1,999,0,nonexistent,yes
39,services,single,university.degree,unknown,yes,no,cellular,nov,thu,43,3,999,0,nonexistent,no
57,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,153,1,999,0,nonexistent,no
50,admin.,married,university.degree,no,yes,no,cellular,apr,fri,160,1,999,0,nonexistent,yes
50,services,married,basic.4y,unknown,yes,no,telephone,may,wed,507,1,999,0,nonexistent,yes
36,management,married,university.degree,unknown,yes,yes,cellular,aug,fri,508,4,999,0,nonexistent,no
40,services,divorced,high.school,no,no,no,telephone,jun,fri,155,2,999,0,nonexistent,no
47,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,93,1,999,0,nonexistent,no
36,student,single,unknown,unknown,yes,no,cellular,may,mon,567,2,999,0,nonexistent,no
33,admin.,single,high.school,no,yes,no,cellular,aug,tue,167,1,999,0,nonexistent,no
27,admin.,single,high.school,no,yes,no,cellular,jul,mon,112,1,999,0,nonexistent,no
60,retired,married,university.degree,unknown,no,no,cellular,aug,mon,430,2,999,0,nonexistent,no
37,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,215,1,999,0,nonexistent,no
35,management,married,high.school,no,yes,no,telephone,nov,tue,159,1,999,0,nonexistent,no
49,admin.,married,basic.4y,no,yes,no,cellular,may,wed,43,3,999,0,nonexistent,no
40,admin.,divorced,university.degree,no,no,no,telephone,jul,wed,192,5,999,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,545,1,999,0,nonexistent,no
47,admin.,married,university.degree,no,no,no,cellular,aug,wed,470,1,4,2,success,yes
33,management,married,university.degree,no,no,no,cellular,aug,mon,191,3,999,0,nonexistent,no
40,admin.,single,high.school,no,no,no,telephone,jun,fri,97,1,999,0,nonexistent,no
58,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,86,2,999,0,nonexistent,no
46,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,387,5,999,0,nonexistent,no
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,221,2,999,0,nonexistent,no
47,services,divorced,high.school,no,no,no,telephone,may,wed,421,1,999,0,nonexistent,no
59,admin.,married,professional.course,no,yes,yes,cellular,aug,fri,1241,1,999,0,nonexistent,no
35,services,married,basic.9y,no,no,yes,telephone,jun,thu,98,1,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,112,5,999,0,nonexistent,no
50,management,married,professional.course,no,yes,no,cellular,nov,fri,381,1,999,1,failure,no
39,management,divorced,university.degree,no,yes,no,cellular,nov,thu,10,6,999,1,failure,no
32,admin.,single,professional.course,no,no,yes,cellular,may,fri,6,4,999,0,nonexistent,no
31,technician,married,university.degree,no,no,yes,telephone,may,wed,125,2,999,0,nonexistent,no
24,services,married,high.school,no,yes,no,telephone,jun,mon,298,6,999,0,nonexistent,no
41,services,married,high.school,unknown,yes,yes,telephone,jun,tue,31,1,999,0,nonexistent,no
22,services,single,high.school,no,yes,no,telephone,jun,mon,94,2,999,0,nonexistent,no
28,self-employed,single,university.degree,no,no,no,cellular,jun,mon,373,2,999,0,nonexistent,no
41,admin.,married,basic.9y,no,yes,no,telephone,jul,wed,120,3,999,0,nonexistent,no
36,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,218,1,999,0,nonexistent,no
53,admin.,divorced,university.degree,no,yes,no,cellular,mar,thu,228,1,999,1,failure,no
28,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,wed,143,1,999,0,nonexistent,no
62,management,divorced,high.school,no,no,no,cellular,aug,mon,405,1,999,0,nonexistent,yes
52,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,201,9,999,0,nonexistent,no
28,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1148,1,999,0,nonexistent,yes
29,blue-collar,single,basic.6y,no,no,no,telephone,nov,fri,69,2,999,0,nonexistent,no
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,182,6,999,0,nonexistent,no
39,technician,single,university.degree,unknown,no,yes,cellular,oct,fri,125,1,999,0,nonexistent,yes
60,admin.,married,professional.course,no,yes,no,cellular,apr,thu,571,1,999,0,nonexistent,yes
33,technician,married,professional.course,no,yes,no,telephone,may,mon,390,3,999,0,nonexistent,no
32,blue-collar,married,basic.6y,no,no,yes,cellular,nov,wed,188,2,999,0,nonexistent,no
49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,999,0,nonexistent,no
31,admin.,married,high.school,no,no,no,telephone,may,wed,469,3,999,0,nonexistent,no
27,housemaid,married,high.school,no,yes,no,cellular,jul,fri,189,2,999,0,nonexistent,no
38,services,married,high.school,no,no,no,cellular,apr,tue,186,2,999,0,nonexistent,no
31,admin.,married,university.degree,no,no,no,cellular,aug,thu,112,3,999,0,nonexistent,no
40,management,single,high.school,no,no,no,cellular,jul,wed,94,4,999,0,nonexistent,no
28,admin.,married,high.school,no,yes,no,cellular,nov,tue,254,5,999,0,nonexistent,yes
56,admin.,married,high.school,no,no,no,cellular,sep,thu,276,1,999,0,nonexistent,no
35,admin.,single,university.degree,no,no,no,cellular,jul,fri,330,2,999,0,nonexistent,no
56,management,married,basic.9y,no,yes,yes,cellular,nov,fri,62,2,999,1,failure,no
35,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,536,2,999,0,nonexistent,no
46,admin.,divorced,basic.9y,no,yes,no,cellular,may,fri,275,1,999,1,failure,no
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,230,1,999,0,nonexistent,no
45,services,single,unknown,no,no,no,telephone,apr,fri,541,1,999,0,nonexistent,yes
34,management,divorced,basic.6y,unknown,yes,no,telephone,may,thu,271,5,999,0,nonexistent,no
56,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,thu,212,1,999,1,failure,no
39,technician,single,professional.course,no,no,no,cellular,jul,mon,617,2,999,0,nonexistent,yes
24,unknown,single,university.degree,no,yes,no,cellular,jun,tue,74,1,3,2,success,no
50,management,single,university.degree,no,yes,no,telephone,may,fri,184,2,999,0,nonexistent,no
43,unemployed,divorced,basic.9y,no,no,no,cellular,jul,mon,398,7,999,0,nonexistent,no
52,retired,married,high.school,no,yes,no,cellular,aug,fri,293,3,999,0,nonexistent,no
59,technician,married,university.degree,no,no,no,cellular,aug,wed,119,4,999,0,nonexistent,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,259,1,999,0,nonexistent,no
33,unemployed,married,basic.9y,no,yes,no,telephone,nov,wed,41,1,999,0,nonexistent,no
25,services,single,high.school,no,no,no,cellular,oct,mon,79,1,999,2,failure,no
47,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,132,5,999,0,nonexistent,no
31,blue-collar,single,high.school,unknown,yes,no,telephone,jun,tue,187,2,999,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,tue,123,1,999,0,nonexistent,no
34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289,1,999,0,nonexistent,no
50,services,married,high.school,no,yes,no,cellular,nov,tue,90,1,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,64,6,999,0,nonexistent,no
45,services,divorced,basic.4y,no,no,no,cellular,apr,thu,296,1,999,0,nonexistent,no
35,technician,married,professional.course,no,yes,no,cellular,sep,thu,390,2,999,0,nonexistent,no
59,blue-collar,married,basic.4y,unknown,no,no,cellular,jun,wed,340,1,999,1,failure,yes
29,technician,married,university.degree,no,no,yes,cellular,aug,wed,80,1,999,0,nonexistent,no
28,admin.,single,university.degree,no,yes,no,telephone,may,thu,393,2,999,0,nonexistent,no
45,admin.,married,high.school,no,yes,no,cellular,nov,mon,527,1,999,0,nonexistent,no
47,technician,single,university.degree,no,no,no,cellular,apr,fri,115,2,999,0,nonexistent,no
41,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,92,1,999,0,nonexistent,no
42,management,married,high.school,no,no,no,cellular,aug,wed,588,3,999,0,nonexistent,no
32,technician,single,university.degree,no,yes,no,cellular,aug,tue,645,4,999,0,nonexistent,yes
32,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,251,2,999,0,nonexistent,no
33,blue-collar,married,high.school,no,no,no,telephone,may,tue,328,1,999,0,nonexistent,no
43,management,married,unknown,unknown,no,no,cellular,apr,thu,177,1,999,0,nonexistent,no
34,blue-collar,married,university.degree,no,no,yes,cellular,may,fri,208,4,999,0,nonexistent,no
59,housemaid,married,basic.4y,unknown,no,no,cellular,aug,tue,77,6,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,210,2,999,0,nonexistent,no
24,admin.,single,university.degree,no,yes,yes,cellular,jun,mon,74,1,999,0,nonexistent,no
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,284,1,999,0,nonexistent,no
37,services,married,high.school,no,yes,no,cellular,may,fri,81,2,999,1,failure,no
53,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,1221,1,999,0,nonexistent,no
31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,704,4,999,0,nonexistent,yes
56,technician,married,professional.course,no,no,no,cellular,jul,fri,196,2,999,0,nonexistent,no
